CUST_ID,score_thin_filers,grade
SYN_281989,0.50659764,6
SYN_281994,0.12379319,3
SYN_281997,0.1639318,3
SYN_282018,0.5364192,6
SYN_282023,0.4182019,5
SYN_282024,0.17616737,3
SYN_282028,0.5410253,6
SYN_282029,0.38443673,5
SYN_282041,0.12723184,3
SYN_282043,0.1727176,3
SYN_282044,0.04548163,2
SYN_282054,0.015187322,1
SYN_282071,0.07529192,2
SYN_282075,0.10831665,2
SYN_282080,0.23122919,3
SYN_282084,0.14751776,3
SYN_282092,0.059370115,2
SYN_282099,0.114373,3
SYN_282106,0.15942568,3
SYN_282127,0.32581148,4
SYN_282133,0.068654664,2
SYN_282137,0.010196404,1
SYN_282151,0.28126505,4
SYN_282154,0.58514965,6
SYN_282158,0.36863726,5
SYN_282159,0.3496238,4
SYN_282165,0.13346004,3
SYN_282174,0.12110472,3
SYN_282180,0.4377768,5
SYN_282183,0.04280478,2
SYN_282187,0.30100328,4
SYN_282188,0.33298767,4
SYN_282189,0.4376883,5
SYN_282191,0.3697479,5
SYN_282193,0.2861304,4
SYN_282225,0.011835391,1
SYN_282227,0.053047005,2
SYN_282230,0.19793928,3
SYN_282238,0.40567183,5
SYN_282240,0.088749714,2
SYN_282256,0.30823794,4
SYN_282258,0.2264405,3
SYN_282262,0.015235632,1
SYN_282271,0.7471662,8
SYN_282282,0.5799584,6
SYN_282305,0.4775446,5
SYN_282308,0.13139956,3
SYN_282310,0.40125477,5
SYN_282321,0.17936087,3
SYN_282332,0.018752461,1
SYN_282334,0.0042961906,1
SYN_282337,0.046471234,2
SYN_282358,0.41274384,5
SYN_282360,0.103401236,2
SYN_282365,0.087918796,2
SYN_282377,0.54600203,6
SYN_282381,0.099633195,2
SYN_282390,0.3135057,4
SYN_282393,0.38287112,5
SYN_282395,0.06353898,2
SYN_282402,0.38586622,5
SYN_282403,0.17975052,3
SYN_282411,0.27697298,4
SYN_282422,0.16108641,3
SYN_282425,0.29987314,4
SYN_282432,0.5121515,6
SYN_282434,0.13233803,3
SYN_282441,0.23873436,4
SYN_282442,0.33166528,4
SYN_282454,0.2148143,3
SYN_282467,0.3631445,4
SYN_282473,0.19614147,3
SYN_282474,0.48807248,5
SYN_282478,0.47067642,5
SYN_282480,0.3588196,4
SYN_282502,0.20922619,3
SYN_282508,0.32566297,4
SYN_282527,0.11156621,2
SYN_282541,0.037782263,2
SYN_282543,0.21844979,3
SYN_282548,0.3094244,4
SYN_282549,0.19442898,3
SYN_282562,0.5746187,6
SYN_282568,0.34232998,4
SYN_282572,0.22926843,3
SYN_282574,0.12505658,3
SYN_282596,0.20331213,3
SYN_282603,0.117694065,3
SYN_282604,0.17250861,3
SYN_282607,0.13374491,3
SYN_282618,0.21584591,3
SYN_282620,0.3561935,4
SYN_282629,0.093483135,2
SYN_282632,0.119517766,3
SYN_282648,0.018936813,1
SYN_282653,0.34241134,4
SYN_282654,0.008023592,1
SYN_282659,0.06656041,2
SYN_282667,0.80384016,8
SYN_282669,0.38006106,5
SYN_282677,0.07509926,2
SYN_282678,0.26009902,4
SYN_282688,0.014845715,1
SYN_282690,0.22769587,3
SYN_282694,0.19932188,3
SYN_282713,0.24722525,4
SYN_282731,0.38992915,5
SYN_282735,0.08397973,2
SYN_282743,0.058861118,2
SYN_282754,0.5194704,6
SYN_282772,0.1790741,3
SYN_282775,0.18488644,3
SYN_282778,0.40307575,5
SYN_282783,0.024892617,1
SYN_282792,0.09701633,2
SYN_282793,0.088246256,2
SYN_282800,0.14438023,3
SYN_282808,0.0012741522,1
SYN_282812,0.21616134,3
SYN_282821,0.09351981,2
SYN_282843,0.04286535,2
SYN_282850,0.09264923,2
SYN_282852,0.118270196,3
SYN_282856,0.1722069,3
SYN_282859,0.2182541,3
SYN_282860,0.07429395,2
SYN_282861,0.31164148,4
SYN_282868,0.5237299,6
SYN_282870,0.14224891,3
SYN_282874,0.2949129,4
SYN_282879,0.3769546,5
SYN_282880,0.09388172,2
SYN_282883,0.4357061,5
SYN_282887,0.07991465,2
SYN_282894,0.33214453,4
SYN_282903,0.017647596,1
SYN_282909,0.1482799,3
SYN_282917,0.17969838,3
SYN_282936,0.10865173,2
SYN_282945,0.1207016,3
SYN_282948,0.15796512,3
SYN_282954,0.1243752,3
SYN_282956,0.1155102,3
SYN_282960,0.20456347,3
SYN_282962,0.43731976,5
SYN_282997,0.008484324,1
SYN_282998,0.0012491632,1
SYN_282999,0.00996586,1
SYN_283015,0.28613278,4
SYN_283017,0.08620773,2
SYN_283045,0.15285015,3
SYN_283048,0.0047281175,1
SYN_283051,0.22715719,3
SYN_283075,0.33684665,4
SYN_283079,0.034792233,2
SYN_283084,0.047463294,2
SYN_283085,0.07805982,2
SYN_283089,0.10146193,2
SYN_283097,0.17432356,3
SYN_283098,0.5822683,6
SYN_283106,0.04772301,2
SYN_283108,0.21552618,3
SYN_283113,0.5312514,6
SYN_283114,0.57578623,6
SYN_283122,0.027768465,1
SYN_283137,0.44845292,5
SYN_283138,0.15533394,3
SYN_283146,0.46236485,5
SYN_283148,0.10224856,2
SYN_283151,0.07991949,2
SYN_283152,0.58906794,6
SYN_283161,0.21526119,3
SYN_283164,0.12730119,3
SYN_283174,0.29928014,4
SYN_283175,0.04766984,2
SYN_283176,0.14604038,3
SYN_283191,0.07607333,2
SYN_283196,0.45862654,5
SYN_283207,0.16797104,3
SYN_283212,0.1787532,3
SYN_283218,0.46147054,5
SYN_283220,0.3894198,5
SYN_283225,0.1768263,3
SYN_283227,0.5098672,6
SYN_283233,0.32602823,4
SYN_283237,0.20200215,3
SYN_283238,0.43454203,5
SYN_283242,0.29725608,4
SYN_283248,0.4424124,5
SYN_283250,0.18498091,3
SYN_283252,0.1596364,3
SYN_283259,0.3167938,4
SYN_283264,0.47989348,5
SYN_283265,0.322181,4
SYN_283276,0.04632764,2
SYN_283289,0.24651733,4
SYN_283291,0.3210755,4
SYN_283298,0.02054914,1
SYN_283299,0.017836278,1
SYN_283312,0.10665445,2
SYN_283316,0.16493255,3
SYN_283322,0.2843883,4
SYN_283329,0.003542542,1
SYN_283335,0.36505973,4
SYN_283337,0.36076644,4
SYN_283351,0.033774674,2
SYN_283358,0.016918553,1
SYN_283360,0.23387626,4
SYN_283364,0.30038908,4
SYN_283369,0.19156958,3
SYN_283371,0.10693789,2
SYN_283396,0.19519211,3
SYN_283405,0.085848875,2
SYN_283411,0.39482692,5
SYN_283429,0.030419296,1
SYN_283438,0.2436496,4
SYN_283439,0.27656958,4
SYN_283442,0.17047757,3
SYN_283458,0.15013787,3
SYN_283467,0.17626245,3
SYN_283468,0.09481162,2
SYN_283469,0.19459352,3
SYN_283477,0.38952777,5
SYN_283485,0.0429721,2
SYN_283500,0.21778505,3
SYN_283503,0.09097319,2
SYN_283505,0.026188042,1
SYN_283521,0.030984791,1
SYN_283523,0.67261845,7
SYN_283528,0.08081536,2
SYN_283534,0.10053858,2
SYN_283539,0.44945696,5
SYN_283553,0.6256202,7
SYN_283563,0.30234298,4
SYN_283598,0.5133104,6
SYN_283603,0.42172593,5
SYN_283606,0.114585035,3
SYN_283613,0.19689177,3
SYN_283628,0.06744762,2
SYN_283629,0.22229354,3
SYN_283647,0.37093595,5
SYN_283666,0.1401057,3
SYN_283686,0.44590786,5
SYN_283687,0.7793637,8
SYN_283689,0.18784232,3
SYN_283691,0.28510705,4
SYN_283698,0.3707295,5
SYN_283722,0.22413315,3
SYN_283724,0.31896567,4
SYN_283727,0.46339694,5
SYN_283733,0.039581817,2
SYN_283735,0.10535998,2
SYN_283740,0.33341244,4
SYN_283750,0.03595941,2
SYN_283768,0.03127414,1
SYN_283803,0.4770548,5
SYN_283812,0.33634618,4
SYN_283813,0.76904535,8
SYN_283817,0.7946215,8
SYN_283836,0.12315942,3
SYN_283838,0.17225313,3
SYN_283857,0.13408914,3
SYN_283867,0.4144343,5
SYN_283888,0.0063629765,1
SYN_283904,0.04857224,2
SYN_283911,0.004170997,1
SYN_283914,0.08739993,2
SYN_283928,0.025702177,1
SYN_283934,0.08162094,2
SYN_283951,0.37715453,5
SYN_283968,0.43347755,5
SYN_283975,0.045378074,2
SYN_283976,0.357725,4
SYN_283987,0.5810938,6
SYN_283989,0.45607865,5
SYN_284004,0.44984767,5
SYN_284010,0.0048013376,1
SYN_284014,0.043040406,2
SYN_284018,0.08205076,2
SYN_284020,0.22423874,3
SYN_284023,0.023613505,1
SYN_284033,0.14336956,3
SYN_284040,0.2428237,4
SYN_284045,0.0747645,2
SYN_284052,0.01024424,1
SYN_284067,0.55576235,6
SYN_284093,0.6095482,7
SYN_284095,0.6671528,7
SYN_284100,0.12759571,3
SYN_284104,0.25929305,4
SYN_284116,0.43228558,5
SYN_284121,0.60406595,7
SYN_284138,0.04888041,2
SYN_284144,0.21159437,3
SYN_284149,0.24379767,4
SYN_284156,0.17288256,3
SYN_284168,0.015904428,1
SYN_284172,0.18078433,3
SYN_284174,0.0046055657,1
SYN_284183,0.028072739,1
SYN_284184,0.006556418,1
SYN_284193,0.29811683,4
SYN_284194,0.023659097,1
SYN_284211,0.024971606,1
SYN_284226,0.32615736,4
SYN_284234,0.05692997,2
SYN_284247,0.372875,5
SYN_284249,0.06526794,2
SYN_284270,0.3681388,5
SYN_284276,0.15350868,3
SYN_284277,0.038659938,2
SYN_284278,0.037098072,2
SYN_284279,0.20509915,3
SYN_284285,0.24415883,4
SYN_284295,0.30761263,4
SYN_284316,0.4817263,5
SYN_284318,0.3797725,5
SYN_284321,0.035570383,2
SYN_284327,0.14636272,3
SYN_284335,0.095278636,2
SYN_284342,0.3603936,4
SYN_284345,0.1680614,3
SYN_284346,0.37927565,5
SYN_284362,0.11909173,3
SYN_284363,0.6713128,7
SYN_284367,0.20956415,3
SYN_284372,0.18149166,3
SYN_284387,0.18726456,3
SYN_284390,0.556,6
SYN_284394,0.39122328,5
SYN_284395,0.19600877,3
SYN_284397,0.096332185,2
SYN_284399,0.023258753,1
SYN_284411,0.1321917,3
SYN_284442,0.25980756,4
SYN_284451,0.032888044,2
SYN_284462,0.0934152,2
SYN_284463,0.113060065,2
SYN_284470,0.251785,4
SYN_284482,0.48478258,5
SYN_284485,0.11195004,2
SYN_284495,0.37957335,5
SYN_284506,0.064825475,2
SYN_284530,0.4891668,5
SYN_284545,0.008149555,1
SYN_284593,0.4687266,5
SYN_284603,0.020628849,1
SYN_284615,0.021862844,1
SYN_284620,0.029205482,1
SYN_284621,0.16335583,3
SYN_284643,0.04676584,2
SYN_284648,0.13108416,3
SYN_284650,0.2915157,4
SYN_284658,0.28242046,4
SYN_284667,0.3071688,4
SYN_284670,0.002772041,1
SYN_284699,0.5770722,6
SYN_284702,0.20766237,3
SYN_284716,0.53605974,6
SYN_284719,0.68618673,7
SYN_284723,0.3229016,4
SYN_284728,0.13886723,3
SYN_284741,0.52106375,6
SYN_284755,0.016475305,1
SYN_284770,0.1868651,3
SYN_284773,0.13613114,3
SYN_284779,0.45856416,5
SYN_284780,0.004228892,1
SYN_284787,0.17898738,3
SYN_284788,0.32515943,4
SYN_284806,0.6521599,7
SYN_284808,0.42581344,5
SYN_284822,0.0339266,2
SYN_284823,0.32740813,4
SYN_284828,0.2436458,4
SYN_284831,0.076446034,2
SYN_284835,0.3250883,4
SYN_284874,0.23713836,4
SYN_284879,0.117066346,3
SYN_284884,0.40196547,5
SYN_284893,0.19635828,3
SYN_284903,0.3669079,4
SYN_284907,0.22037116,3
SYN_284911,0.14394444,3
SYN_284916,0.08884884,2
SYN_284923,0.4829063,5
SYN_284961,0.32792974,4
SYN_284970,0.0453021,2
SYN_284971,0.19348991,3
SYN_284983,0.016317809,1
SYN_284985,0.0956474,2
SYN_284989,0.09627842,2
SYN_285003,0.0019012558,1
SYN_285011,0.002780223,1
SYN_285013,0.038355313,2
SYN_285027,0.2658771,4
SYN_285040,0.14943212,3
SYN_285041,0.16771826,3
SYN_285053,0.574833,6
SYN_285075,0.6599211,7
SYN_285076,0.50760853,6
SYN_285077,0.42233717,5
SYN_285083,0.26102707,4
SYN_285097,0.034878936,2
SYN_285098,0.5805218,6
SYN_285104,0.03275774,2
SYN_285111,0.2549545,4
SYN_285112,0.1142732,3
SYN_285116,0.09051745,2
SYN_285128,0.0835222,2
SYN_285137,0.450627,5
SYN_285146,0.06596506,2
SYN_285147,0.35826018,4
SYN_285156,0.19296212,3
SYN_285159,0.15476738,3
SYN_285177,0.045342505,2
SYN_285184,0.055723514,2
SYN_285186,0.30532753,4
SYN_285187,0.06942634,2
SYN_285188,0.5389538,6
SYN_285191,0.34394518,4
SYN_285192,0.56863153,6
SYN_285193,0.23457089,4
SYN_285199,0.27365634,4
SYN_285200,0.32783607,4
SYN_285218,0.0061995615,1
SYN_285231,0.36659312,4
SYN_285237,0.38418186,5
SYN_285244,0.23647259,4
SYN_285245,0.23295914,3
SYN_285255,0.4707188,5
SYN_285257,0.23660508,4
SYN_285261,0.09603167,2
SYN_285269,0.047025956,2
SYN_285274,0.008734874,1
SYN_285275,0.25617027,4
SYN_285277,0.8299361,8
SYN_285280,0.31483153,4
SYN_285282,0.08321229,2
SYN_285284,0.037214648,2
SYN_285285,0.35668477,4
SYN_285290,0.86483,9
SYN_285300,0.41208935,5
SYN_285305,0.05704243,2
SYN_285329,0.38975284,5
SYN_285345,0.28135276,4
SYN_285357,0.103645094,2
SYN_285359,0.103558876,2
SYN_285387,0.3295052,4
SYN_285392,0.56186503,6
SYN_285407,0.4923349,5
SYN_285419,0.26284763,4
SYN_285445,0.012917336,1
SYN_285459,0.47176564,5
SYN_285466,0.12806532,3
SYN_285500,0.3077751,4
SYN_285502,0.5822843,6
SYN_285505,0.41271675,5
SYN_285506,0.41240528,5
SYN_285508,0.36116558,4
SYN_285545,0.18209513,3
SYN_285559,0.2999304,4
SYN_285563,0.36015204,4
SYN_285570,0.042959817,2
SYN_285576,0.3537785,4
SYN_285588,0.023660373,1
SYN_285589,0.17544538,3
SYN_285594,0.060427964,2
SYN_285604,0.01521132,1
SYN_285617,0.1864579,3
SYN_285624,0.2846821,4
SYN_285625,0.28907466,4
SYN_285629,0.42982146,5
SYN_285632,0.37422326,5
SYN_285634,0.30677634,4
SYN_285637,0.39682025,5
SYN_285638,0.12668838,3
SYN_285648,0.15822531,3
SYN_285658,0.3171975,4
SYN_285660,0.07205838,2
SYN_285662,0.63831246,7
SYN_285664,0.2560462,4
SYN_285667,0.01756368,1
SYN_285671,0.26515624,4
SYN_285698,0.58305323,6
SYN_285705,0.036684588,2
SYN_285708,0.35703593,4
SYN_285715,0.66059697,7
SYN_285725,0.21651074,3
SYN_285727,0.05823014,2
SYN_285734,0.32101992,4
SYN_285736,0.031066263,1
SYN_285737,0.13931102,3
SYN_285749,0.4974525,5
SYN_285753,0.04376674,2
SYN_285755,0.03338037,2
SYN_285758,0.03877894,2
SYN_285762,0.038819633,2
SYN_285763,0.15949717,3
SYN_285771,0.63086027,7
SYN_285775,0.6363393,7
SYN_285779,0.13499558,3
SYN_285790,0.6598569,7
SYN_285799,0.28241166,4
SYN_285802,0.03262058,2
SYN_285804,0.2005073,3
SYN_285808,0.111769244,2
SYN_285809,0.021363258,1
SYN_285811,0.50528353,6
SYN_285814,0.31579837,4
SYN_285815,0.04455359,2
SYN_285827,0.22572803,3
SYN_285850,0.12189783,3
SYN_285858,0.08977426,2
SYN_285863,0.38066116,5
SYN_285865,0.16828705,3
SYN_285871,0.14739029,3
SYN_285876,0.35773897,4
SYN_285893,0.769715,8
SYN_285894,0.14485675,3
SYN_285896,0.37601203,5
SYN_285903,0.4044494,5
SYN_285911,0.00093596487,1
SYN_285913,0.43374026,5
SYN_285914,0.49822485,5
SYN_285915,0.12429107,3
SYN_285922,0.26633096,4
SYN_285927,0.7725509,8
SYN_285930,0.53964645,6
SYN_285936,0.3983677,5
SYN_285946,0.16021925,3
SYN_285966,0.46978632,5
SYN_285976,0.04397946,2
SYN_285978,0.042339697,2
SYN_285986,0.14372844,3
SYN_285987,0.010176668,1
SYN_285989,0.06950507,2
SYN_286007,0.28669646,4
SYN_286008,0.06273876,2
SYN_286014,0.131457,3
SYN_286016,0.3124747,4
SYN_286031,0.15017578,3
SYN_286033,0.46886992,5
SYN_286049,0.32448736,4
SYN_286064,0.3620301,4
SYN_286070,0.6461831,7
SYN_286076,0.018106997,1
SYN_286078,0.32696605,4
SYN_286100,0.4127821,5
SYN_286109,0.10045959,2
SYN_286121,0.58149225,6
SYN_286123,0.5809876,6
SYN_286130,0.3278617,4
SYN_286140,0.06730775,2
SYN_286149,0.28729728,4
SYN_286157,0.17569159,3
SYN_286160,0.005601695,1
SYN_286163,0.16071405,3
SYN_286164,0.17985396,3
SYN_286168,0.3568952,4
SYN_286170,0.011834737,1
SYN_286184,0.42207733,5
SYN_286240,0.23103517,3
SYN_286244,0.14316334,3
SYN_286246,0.4714449,5
SYN_286262,0.49627137,5
SYN_286277,0.22445747,3
SYN_286282,0.10638979,2
SYN_286291,0.15197733,3
SYN_286293,0.029146831,1
SYN_286303,0.053363282,2
SYN_286306,0.08288844,2
SYN_286315,0.071074925,2
SYN_286318,0.6686967,7
SYN_286319,0.08837786,2
SYN_286322,0.41522735,5
SYN_286327,0.02339763,1
SYN_286367,0.09343717,2
SYN_286375,0.1103052,2
SYN_286382,0.51354307,6
SYN_286386,0.044415876,2
SYN_286408,0.29450986,4
SYN_286434,0.07858605,2
SYN_286442,0.40334278,5
SYN_286453,0.26433972,4
SYN_286463,0.43406948,5
SYN_286465,0.07603433,2
SYN_286466,0.71935385,7
SYN_286474,0.012004556,1
SYN_286507,0.48782173,5
SYN_286522,0.5730736,6
SYN_286526,0.48813343,5
SYN_286536,0.23536721,4
SYN_286538,0.1781653,3
SYN_286545,0.22287655,3
SYN_286560,0.13403088,3
SYN_286561,0.15650956,3
SYN_286563,0.024143703,1
SYN_286564,0.38057828,5
SYN_286569,0.27260116,4
SYN_286572,0.15413748,3
SYN_286586,0.21436903,3
SYN_286587,0.08939803,2
SYN_286608,0.00829474,1
SYN_286612,0.5646382,6
SYN_286621,0.09268002,2
SYN_286623,0.7364589,7
SYN_286643,0.46262026,5
SYN_286645,0.048676573,2
SYN_286652,0.41680685,5
SYN_286655,0.7267378,7
SYN_286660,0.5367016,6
SYN_286667,0.24873501,4
SYN_286675,0.062258642,2
SYN_286678,0.40610078,5
SYN_286688,0.17929691,3
SYN_286694,0.13763341,3
SYN_286701,0.6578191,7
SYN_286704,0.1312333,3
SYN_286706,0.24905817,4
SYN_286711,0.13583907,3
SYN_286718,0.15305768,3
SYN_286748,0.48571888,5
SYN_286755,0.15564814,3
SYN_286774,0.015744971,1
SYN_286777,0.35863987,4
SYN_286780,0.21877909,3
SYN_286784,0.10092127,2
SYN_286791,0.060205385,2
SYN_286792,0.5554341,6
SYN_286800,0.0654228,2
SYN_286803,0.008826455,1
SYN_286831,0.35282388,4
SYN_286832,0.46711582,5
SYN_286842,0.8157732,8
SYN_286843,0.12466479,3
SYN_286873,0.03907269,2
SYN_286886,0.049891327,2
SYN_286906,0.09481332,2
SYN_286908,0.32428423,4
SYN_286919,0.018064154,1
SYN_286920,0.48364133,5
SYN_286922,0.6438123,7
SYN_286941,0.24359627,4
SYN_286947,0.15920272,3
SYN_286953,0.18551877,3
SYN_286975,0.2764574,4
SYN_286976,0.0077802893,1
SYN_286982,0.19835787,3
SYN_286996,0.17067085,3
SYN_286997,0.59687734,7
SYN_287000,0.33394513,4
SYN_287006,0.44973287,5
SYN_287019,0.21964958,3
SYN_287035,0.3381602,4
SYN_287055,0.31342122,4
SYN_287065,0.36242652,4
SYN_287072,0.2367025,4
SYN_287075,0.06280359,2
SYN_287081,0.18826135,3
SYN_287092,0.24640055,4
SYN_287097,0.41344735,5
SYN_287107,0.028354628,1
SYN_287139,0.67411685,7
SYN_287143,0.480597,5
SYN_287145,0.34012094,4
SYN_287156,0.19191153,3
SYN_287157,0.22116739,3
SYN_287166,0.09102964,2
SYN_287183,0.64760286,7
SYN_287188,0.43016535,5
SYN_287201,0.31494883,4
SYN_287204,0.025038736,1
SYN_287207,0.02412162,1
SYN_287211,0.15530427,3
SYN_287238,0.121926986,3
SYN_287239,0.22954927,3
SYN_287245,0.100785434,2
SYN_287247,0.1209098,3
SYN_287250,0.48330495,5
SYN_287255,0.05403156,2
SYN_287262,0.25242308,4
SYN_287272,0.13774239,3
SYN_287289,0.035097655,2
SYN_287298,0.40359232,5
SYN_287300,0.30975884,4
SYN_287302,0.4973321,5
SYN_287308,0.3685769,5
SYN_287315,0.13878943,3
SYN_287318,0.30128947,4
SYN_287321,0.4937819,5
SYN_287336,0.35760388,4
SYN_287344,0.026303576,1
SYN_287345,0.013143308,1
SYN_287349,0.085046545,2
SYN_287365,0.25532228,4
SYN_287378,0.25757265,4
SYN_287380,0.032618742,2
SYN_287385,0.1274455,3
SYN_287388,0.32113302,4
SYN_287390,0.13219923,3
SYN_287395,0.21329871,3
SYN_287397,0.46998626,5
SYN_287399,0.13423347,3
SYN_287424,0.024783317,1
SYN_287447,0.19021359,3
SYN_287460,0.0065094763,1
SYN_287465,0.26960015,4
SYN_287477,0.02556003,1
SYN_287487,0.0888159,2
SYN_287493,0.091477685,2
SYN_287506,0.10029194,2
SYN_287509,0.111427724,2
SYN_287514,0.03294635,2
SYN_287515,0.15867062,3
SYN_287533,0.123161025,3
SYN_287558,0.7024295,7
SYN_287559,0.107041895,2
SYN_287561,0.04133028,2
SYN_287562,0.17347465,3
SYN_287575,0.2330348,3
SYN_287589,0.11490588,3
SYN_287591,0.19136946,3
SYN_287593,0.4094332,5
SYN_287600,0.0144564845,1
SYN_287601,0.25766665,4
SYN_287603,0.10364326,2
SYN_287606,0.20022245,3
SYN_287614,0.40403247,5
SYN_287616,0.30934256,4
SYN_287619,0.074600585,2
SYN_287632,0.17019911,3
SYN_287633,0.1012668,2
SYN_287635,0.36784008,4
SYN_287643,0.14717981,3
SYN_287644,0.49554643,5
SYN_287646,0.060479727,2
SYN_287651,0.15935606,3
SYN_287658,0.05790079,2
SYN_287659,0.12576039,3
SYN_287665,0.07664983,2
SYN_287666,0.26899758,4
SYN_287669,0.20167808,3
SYN_287676,0.020855384,1
SYN_287702,0.66910666,7
SYN_287703,0.38738564,5
SYN_287709,0.5789174,6
SYN_287714,0.40193826,5
SYN_287716,0.3332039,4
SYN_287721,0.18752898,3
SYN_287737,0.21111032,3
SYN_287738,0.37271827,5
SYN_287745,0.39500308,5
SYN_287754,0.1888731,3
SYN_287767,0.65683025,7
SYN_287769,0.15492184,3
SYN_287771,0.123015314,3
SYN_287779,0.03194331,2
SYN_287784,0.48959512,5
SYN_287786,0.17995241,3
SYN_287793,0.43768978,5
SYN_287805,0.19316253,3
SYN_287811,0.035982866,2
SYN_287812,0.18577603,3
SYN_287813,0.27694955,4
SYN_287814,0.3163098,4
SYN_287820,0.1689231,3
SYN_287821,0.10747758,2
SYN_287828,0.67949426,7
SYN_287833,0.83351207,8
SYN_287834,0.07601943,2
SYN_287836,0.16517378,3
SYN_287841,0.092621215,2
SYN_287843,0.6699121,7
SYN_287851,0.37163737,5
SYN_287856,0.08291906,2
SYN_287861,0.6267563,7
SYN_287869,0.09932058,2
SYN_287870,0.2883493,4
SYN_287872,0.01662613,1
SYN_287876,0.092197314,2
SYN_287877,0.008485055,1
SYN_287880,0.18590158,3
SYN_287884,0.12625594,3
SYN_287888,0.016553883,1
SYN_287906,0.4004776,5
SYN_287907,0.56284094,6
SYN_287921,0.31301254,4
SYN_287922,0.114345685,3
SYN_287924,0.4714555,5
SYN_287927,0.3387758,4
SYN_287928,0.41661373,5
SYN_287929,0.23554513,4
SYN_287941,0.34777236,4
SYN_287943,0.23654515,4
SYN_287949,0.20150837,3
SYN_287959,0.09540851,2
SYN_287966,0.06372589,2
SYN_287977,0.13518079,3
SYN_287986,0.2744092,4
SYN_287987,0.07059281,2
SYN_288004,0.47199145,5
SYN_288005,0.22940172,3
SYN_288006,0.47926095,5
SYN_288019,0.16568619,3
SYN_288025,0.38667485,5
SYN_288027,0.35524455,4
SYN_288028,0.2687388,4
SYN_288032,0.35062313,4
SYN_288033,0.14327697,3
SYN_288034,0.27924773,4
SYN_288035,0.026763756,1
SYN_288040,0.17024903,3
SYN_288041,0.42338306,5
SYN_288045,0.039370675,2
SYN_288047,0.24168545,4
SYN_288052,0.029925186,1
SYN_288058,0.085216895,2
SYN_288060,0.051017746,2
SYN_288061,0.1698351,3
SYN_288064,0.0190729,1
SYN_288084,0.5094001,6
SYN_288100,0.17248157,3
SYN_288121,0.49653435,5
SYN_288128,0.09500276,2
SYN_288138,0.33849558,4
SYN_288141,0.7280014,7
SYN_288143,0.6099085,7
SYN_288146,0.23470888,4
SYN_288158,0.03687079,2
SYN_288159,0.18202013,3
SYN_288163,0.22344972,3
SYN_288165,0.18377744,3
SYN_288168,0.257469,4
SYN_288169,0.18500952,3
SYN_288171,0.03961101,2
SYN_288172,0.53974223,6
SYN_288180,0.19103034,3
SYN_288193,0.26086542,4
SYN_288196,0.3615165,4
SYN_288204,0.002758762,1
SYN_288206,0.19444048,3
SYN_288228,0.14707157,3
SYN_288235,0.061653987,2
SYN_288237,0.21683857,3
SYN_288243,0.55337024,6
SYN_288247,0.11826748,3
SYN_288263,0.19324371,3
SYN_288282,0.32838535,4
SYN_288299,0.12362354,3
SYN_288303,0.3600151,4
SYN_288304,0.13274923,3
SYN_288312,0.582109,6
SYN_288331,0.060075946,2
SYN_288339,0.5208224,6
SYN_288341,0.044692628,2
SYN_288385,0.43905368,5
SYN_288393,0.35071787,4
SYN_288400,0.32422575,4
SYN_288402,0.014300769,1
SYN_288408,0.07366988,2
SYN_288409,0.30239204,4
SYN_288411,0.11522552,3
SYN_288429,0.038698148,2
SYN_288430,0.090446554,2
SYN_288432,0.27659917,4
SYN_288436,0.32587075,4
SYN_288442,0.0990566,2
SYN_288463,0.12654646,3
SYN_288468,0.15714611,3
SYN_288469,0.25772792,4
SYN_288483,0.7792728,8
